CURRENT_FIX_DURATION	CURRENT_FIX_END	CURRENT_FIX_INTEREST_AREAS	CURRENT_FIX_INTEREST_AREA_DWELL_TIME	CURRENT_FIX_INTEREST_AREA_FIX_COUNT	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_INTEREST_AREA_LABEL	CURRENT_FIX_INTEREST_AREA_PIXEL_AREA	CURRENT_FIX_INTEREST_AREA_RUN_ID	CURRENT_FIX_INTEREST_AREA_X_OFFSET	CURRENT_FIX_INTEREST_AREA_Y_OFFSET	CURRENT_FIX_LABEL	CURRENT_FIX_MSG_COUNT	CURRENT_FIX_MSG_LIST_TEXT	CURRENT_FIX_MSG_LIST_TIME	CURRENT_FIX_MSG_TEXT_1	CURRENT_FIX_MSG_TIME_1	CURRENT_FIX_NEAREST_INTEREST_AREA	CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE	CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL	CURRENT_FIX_PUPIL	CURRENT_FIX_REFIX_INTEREST_AREA	CURRENT_FIX_REFIX_PREV_INTEREST_AREA	CURRENT_FIX_RUN_DWELL_TIME	CURRENT_FIX_RUN_INDEX	CURRENT_FIX_RUN_SIZE	CURRENT_FIX_START	CURRENT_FIX_X	CURRENT_FIX_X_RESOLUTION	CURRENT_FIX_Y	CURRENT_FIX_Y_RESOLUTION	DATA_FILE	EYE_USED	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	TRIAL_FIXATION_TOTAL	TRIAL_INDEX	TRIAL_LABEL	TRIAL_START_TIME	CURRENT_FIX_START_OTHER	CURRENT_FIX_END_OTHER	CURRENT_FIX_INDEX	CURRENT_FIX_INPUT_EVENTS	CURRENT_FIX_INTEREST_AREA_DATA	CURRENT_FIX_INTEREST_AREA_INDEX	CURRENT_FIX_INTEREST_AREA_GROUP	CURRENT_FIX_ADJUSTED	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_IS_RT_END	CURRENT_FIX_TRIAL_SPAN	CURRENT_FIX_X_OTHER	CURRENT_FIX_Y_OTHER
769	48083	[ ]	.	.	.	.	.	.	.	.	Fixation: 47314 ms	1	[forcedchoice_end_2]	[48083]	forcedchoice_end_2	48083	1	9.38	bottom_roi	4803.00	.	.	.	.	.	47314	1271.00	37.00	1340.80	39.70	J030704.EDF	RIGHT	true	335106672	3	3AFC_2	true	335105157	5	3	Trial: 18	335058589	.	.	5	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
193	53842	[ 9]	193	1	9	memory_roi	184320.00	1	-17.70	-68.40	Fixation: 53649 ms	1	[forcedchoice_start_3]	[53649]	forcedchoice_start_3	53649	9	1.80	memory_roi	5817.00	0	0	193	1	1	53649	1262.30	34.80	651.60	35.10	J030704.EDF	RIGHT	true	335115204	4	3AFC_3	true	335112238	9	3	Trial: 18	335058589	.	.	1	[]	[DYNAMIC, RECTANGLE, 992.0, 560.0, 1568.0, 880.0]	4	.	false	NONE	false	SPAN_NONE	.	.
205	54082	[ 1]	407	2	1	bottom_roi	184320.00	1	100.60	7.10	Fixation: 53877 ms	0	[]	[]	.	.	1	2.55	bottom_roi	4915.00	0	1	205	1	1	53877	1380.60	35.40	979.10	36.25	J030704.EDF	RIGHT	true	335115204	4	3AFC_3	true	335112238	9	3	Trial: 18	335058589	.	.	2	[]	[DYNAMIC, RECTANGLE, 992.0, 812.0, 1568.0, 1132.0]	1	.	false	NONE	false	SPAN_NONE	.	.
207	54324	[ ]	.	.	.	.	.	.	.	.	Fixation: 54117 ms	0	[]	[]	.	.	1	9.59	bottom_roi	4535.00	.	.	.	.	.	54117	1255.70	37.00	1348.40	39.75	J030704.EDF	RIGHT	true	335115204	4	3AFC_3	true	335112238	9	3	Trial: 18	335058589	.	.	3	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
202	54564	[ 1]	407	2	1	bottom_roi	184320.00	2	-135.50	-15.20	Fixation: 54362 ms	0	[]	[]	.	.	1	3.45	bottom_roi	4863.00	2	1	202	1	1	54362	1144.50	35.45	956.80	36.25	J030704.EDF	RIGHT	true	335115204	4	3AFC_3	true	335112238	9	3	Trial: 18	335058589	.	.	4	[]	[DYNAMIC, RECTANGLE, 992.0, 812.0, 1568.0, 1132.0]	1	.	false	NONE	false	SPAN_NONE	.	.
269	54888	[ ]	.	.	.	.	.	.	.	.	Fixation: 54619 ms	0	[]	[]	.	.	2	9.60	left_roi	4884.00	.	.	.	.	.	54619	567.60	39.25	622.80	37.25	J030704.EDF	RIGHT	true	335115204	4	3AFC_3	true	335112238	9	3	Trial: 18	335058589	.	.	5	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
251	55146	[ ]	.	.	.	.	.	.	.	.	Fixation: 54895 ms	0	[]	[]	.	.	2	9.22	left_roi	4891.00	.	.	.	.	.	54895	589.60	38.90	611.00	37.10	J030704.EDF	RIGHT	true	335115204	4	3AFC_3	true	335112238	9	3	Trial: 18	335058589	.	.	6	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
161	55364	[ 2]	161	1	2	left_roi	184320.00	1	-109.40	-27.60	Fixation: 55203 ms	0	[]	[]	.	.	2	2.86	left_roi	4819.00	0	1	161	1	1	55203	530.60	40.25	224.40	38.70	J030704.EDF	RIGHT	true	335115204	4	3AFC_3	true	335112238	9	3	Trial: 18	335058589	.	.	7	[]	[DYNAMIC, RECTANGLE, 352.0, 92.0, 928.0, 412.0]	2	.	false	NONE	false	SPAN_NONE	.	.
131	55572	[ 3]	131	1	3	right_roi	184320.00	1	20.20	12.70	Fixation: 55441 ms	0	[]	[]	.	.	3	0.60	right_roi	4567.00	0	1	131	1	1	55441	1940.20	39.10	264.70	37.95	J030704.EDF	RIGHT	true	335115204	4	3AFC_3	true	335112238	9	3	Trial: 18	335058589	.	.	8	[]	[DYNAMIC, RECTANGLE, 1632.0, 92.0, 2208.0, 412.0]	3	.	false	NONE	false	SPAN_NONE	.	.
992	56615	[ ]	.	.	.	.	.	.	.	.	Fixation: 55623 ms	1	[forcedchoice_end_3]	[56615]	forcedchoice_end_3	56615	3	8.39	right_roi	4818.00	.	.	.	.	.	55623	1949.00	38.80	580.70	37.00	J030704.EDF	RIGHT	true	335115204	4	3AFC_3	true	335112238	9	3	Trial: 18	335058589	.	.	9	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
162	30433	[ 9]	162	1	9	memory_roi	184320.00	1	9.70	-18.50	Fixation: 30271 ms	1	[forcedchoice_start_0]	[30271]	forcedchoice_start_0	30271	9	0.53	memory_roi	5795.00	0	0	162	1	1	30271	1289.70	34.80	701.50	35.15	J030704.EDF	RIGHT	true	335153104	1	3AFC_0	true	335150731	7	4	Trial: 19	335120460	.	.	1	[]	[DYNAMIC, RECTANGLE, 992.0, 560.0, 1568.0, 880.0]	4	.	false	BEFORE	false	SPAN_NONE	.	.
107	30585	[ 1]	107	1	1	bottom_roi	184320.00	1	-53.50	120.10	Fixation: 30478 ms	0	[]	[]	.	.	1	3.32	bottom_roi	4947.00	0	1	107	1	1	30478	1226.50	35.80	1092.10	37.10	J030704.EDF	RIGHT	true	335153104	1	3AFC_0	true	335150731	7	4	Trial: 19	335120460	.	.	2	[]	[DYNAMIC, RECTANGLE, 992.0, 812.0, 1568.0, 1132.0]	1	.	false	NONE	false	SPAN_NONE	.	.
236	30854	[ ]	.	.	.	.	.	.	.	.	Fixation: 30618 ms	0	[]	[]	.	.	1	9.76	bottom_roi	4022.00	.	.	.	.	.	30618	1260.20	37.05	1355.40	39.90	J030704.EDF	RIGHT	true	335153104	1	3AFC_0	true	335150731	7	4	Trial: 19	335120460	.	.	3	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
125	31032	[ ]	.	.	.	.	.	.	.	.	Fixation: 30907 ms	0	[]	[]	.	.	2	7.63	left_roi	4405.00	.	.	.	.	.	30907	552.60	39.40	540.50	37.40	J030704.EDF	RIGHT	true	335153104	1	3AFC_0	true	335150731	7	4	Trial: 19	335120460	.	.	4	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
858	31922	[ ]	.	.	.	.	.	.	.	.	Fixation: 31064 ms	0	[]	[]	.	.	2	9.37	left_roi	4997.00	.	.	.	.	.	31064	570.30	39.15	614.80	37.25	J030704.EDF	RIGHT	true	335153104	1	3AFC_0	true	335150731	7	4	Trial: 19	335120460	.	.	5	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
301	32234	[ ]	.	.	.	.	.	.	.	.	Fixation: 31933 ms	0	[]	[]	.	.	2	8.66	left_roi	5222.00	.	.	.	.	.	31933	575.20	39.10	587.20	37.20	J030704.EDF	RIGHT	true	335153104	1	3AFC_0	true	335150731	7	4	Trial: 19	335120460	.	.	6	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
398	32644	[ ]	.	.	.	.	.	.	.	.	Fixation: 32246 ms	1	[forcedchoice_end_0]	[32644]	forcedchoice_end_0	32644	2	9.11	left_roi	5434.00	.	.	.	.	.	32246	588.00	38.90	607.20	37.10	J030704.EDF	RIGHT	true	335153104	1	3AFC_0	true	335150731	7	4	Trial: 19	335120460	.	.	7	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
14	38828	[ ]	.	.	.	.	.	.	.	.	Fixation: 38814 ms	1	[forcedchoice_start_1]	[38814]	forcedchoice_start_1	38814	2	8.24	left_roi	5920.00	.	.	.	.	.	38814	374.00	42.05	452.60	38.75	J030704.EDF	RIGHT	true	335161398	2	3AFC_1	true	335159274	3	4	Trial: 19	335120460	.	.	1	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
253	39254	[ ]	.	.	.	.	.	.	.	.	Fixation: 39001 ms	0	[]	[]	.	.	2	9.59	left_roi	5019.00	.	.	.	.	.	39001	602.00	38.75	627.70	37.05	J030704.EDF	RIGHT	true	335161398	2	3AFC_1	true	335159274	3	4	Trial: 19	335120460	.	.	2	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
1671	40938	[ ]	.	.	.	.	.	.	.	.	Fixation: 39267 ms	1	[forcedchoice_end_1]	[40938]	forcedchoice_end_1	40938	2	9.25	left_roi	5107.00	.	.	.	.	.	39267	575.50	38.95	610.90	37.15	J030704.EDF	RIGHT	true	335161398	2	3AFC_1	true	335159274	3	4	Trial: 19	335120460	.	.	3	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
21	46359	[ ]	.	.	.	.	.	.	.	.	Fixation: 46338 ms	1	[forcedchoice_start_2]	[46338]	forcedchoice_start_2	46338	2	7.76	left_roi	5843.00	.	.	.	.	.	46338	957.90	36.10	273.00	36.50	J030704.EDF	RIGHT	true	335168237	3	3AFC_2	true	335166798	6	4	Trial: 19	335120460	.	.	1	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
95	46511	[ ]	.	.	.	.	.	.	.	.	Fixation: 46416 ms	0	[]	[]	.	.	2	8.77	left_roi	5886.00	.	.	.	.	.	46416	318.40	42.95	407.00	39.30	J030704.EDF	RIGHT	true	335168237	3	3AFC_2	true	335166798	6	4	Trial: 19	335120460	.	.	2	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
193	46742	[ 2]	193	1	2	left_roi	184320.00	1	51.30	99.70	Fixation: 46549 ms	0	[]	[]	.	.	2	2.82	left_roi	4758.00	0	0	193	1	1	46549	691.30	38.00	351.70	37.10	J030704.EDF	RIGHT	true	335168237	3	3AFC_2	true	335166798	6	4	Trial: 19	335120460	.	.	3	[]	[DYNAMIC, RECTANGLE, 352.0, 92.0, 928.0, 412.0]	2	.	false	NONE	false	SPAN_NONE	.	.
197	46992	[ ]	.	.	.	.	.	.	.	.	Fixation: 46795 ms	0	[]	[]	.	.	2	8.71	left_roi	4222.00	.	.	.	.	.	46795	590.80	38.85	591.40	37.10	J030704.EDF	RIGHT	true	335168237	3	3AFC_2	true	335166798	6	4	Trial: 19	335120460	.	.	4	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
253	47262	[ ]	.	.	.	.	.	.	.	.	Fixation: 47009 ms	0	[]	[]	.	.	2	9.68	left_roi	4571.00	.	.	.	.	.	47009	595.00	38.90	630.60	37.10	J030704.EDF	RIGHT	true	335168237	3	3AFC_2	true	335166798	6	4	Trial: 19	335120460	.	.	5	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
504	47777	[ ]	.	.	.	.	.	.	.	.	Fixation: 47273 ms	2	[forcedchoice_end_2, punishment_start_2]	[47777, 47777]	forcedchoice_end_2	47777	2	9.20	left_roi	4897.00	.	.	.	.	.	47273	578.90	38.95	609.20	37.15	J030704.EDF	RIGHT	true	335168237	3	3AFC_2	true	335166798	6	4	Trial: 19	335120460	.	.	6	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
207	57091	[ 9]	207	1	9	memory_roi	184320.00	1	22.40	-18.10	Fixation: 56884 ms	1	[forcedchoice_start_3]	[56884]	forcedchoice_start_3	56884	9	0.71	memory_roi	6030.00	0	0	207	1	1	56884	1302.40	34.80	701.90	35.20	J030704.EDF	RIGHT	true	335178740	4	3AFC_3	true	335177344	3	4	Trial: 19	335120460	.	.	1	[]	[DYNAMIC, RECTANGLE, 992.0, 560.0, 1568.0, 880.0]	4	.	false	NONE	false	SPAN_NONE	.	.
116	57246	[ 1]	116	1	1	bottom_roi	184320.00	1	135.00	82.80	Fixation: 57130 ms	0	[]	[]	.	.	1	3.90	bottom_roi	4722.00	0	1	116	1	1	57130	1415.00	35.80	1054.80	36.90	J030704.EDF	RIGHT	true	335178740	4	3AFC_3	true	335177344	3	4	Trial: 19	335120460	.	.	2	[]	[DYNAMIC, RECTANGLE, 992.0, 812.0, 1568.0, 1132.0]	1	.	false	NONE	false	SPAN_NONE	.	.
999	58280	[ ]	.	.	.	.	.	.	.	.	Fixation: 57281 ms	1	[forcedchoice_end_3]	[58280]	forcedchoice_end_3	58280	1	9.12	bottom_roi	4638.00	.	.	.	.	.	57281	1264.50	36.95	1330.70	39.70	J030704.EDF	RIGHT	true	335178740	4	3AFC_3	true	335177344	3	4	Trial: 19	335120460	.	.	3	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
181	30860	[ 9]	181	1	9	memory_roi	184320.00	1	23.00	-26.50	Fixation: 30679 ms	0	[]	[]	.	.	9	0.88	memory_roi	5768.00	0	0	181	1	1	30679	1303.00	34.80	693.50	35.20	J030704.EDF	RIGHT	true	335217645	1	3AFC_0	true	335215281	8	5	Trial: 20	335184617	.	.	1	[]	[DYNAMIC, RECTANGLE, 992.0, 560.0, 1568.0, 880.0]	4	.	false	NONE	false	SPAN_NONE	.	.
152	31058	[ ]	.	.	.	.	.	.	.	.	Fixation: 30906 ms	0	[]	[]	.	.	1	8.31	bottom_roi	4638.00	.	.	.	.	.	30906	1262.10	36.70	1296.70	39.20	J030704.EDF	RIGHT	true	335217645	1	3AFC_0	true	335215281	8	5	Trial: 20	335184617	.	.	2	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
199	31284	[ ]	.	.	.	.	.	.	.	.	Fixation: 31085 ms	0	[]	[]	.	.	1	10.08	bottom_roi	4096.00	.	.	.	.	.	31085	1257.90	37.15	1365.60	40.05	J030704.EDF	RIGHT	true	335217645	1	3AFC_0	true	335215281	8	5	Trial: 20	335184617	.	.	3	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
129	31473	[ ]	.	.	.	.	.	.	.	.	Fixation: 31344 ms	0	[]	[]	.	.	3	8.42	right_roi	4255.00	.	.	.	.	.	31344	1911.10	38.30	581.00	36.80	J030704.EDF	RIGHT	true	335217645	1	3AFC_0	true	335215281	8	5	Trial: 20	335184617	.	.	4	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
300	31784	[ ]	.	.	.	.	.	.	.	.	Fixation: 31484 ms	0	[]	[]	.	.	3	8.27	right_roi	4504.00	.	.	.	.	.	31484	1944.50	38.70	574.60	37.00	J030704.EDF	RIGHT	true	335217645	1	3AFC_0	true	335215281	8	5	Trial: 20	335184617	.	.	5	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
153	31992	[ 1]	153	1	1	bottom_roi	184320.00	1	161.20	-52.70	Fixation: 31839 ms	0	[]	[]	.	.	1	4.20	bottom_roi	4930.00	0	1	153	1	1	31839	1441.20	35.40	919.30	36.05	J030704.EDF	RIGHT	true	335217645	1	3AFC_0	true	335215281	8	5	Trial: 20	335184617	.	.	6	[]	[DYNAMIC, RECTANGLE, 992.0, 812.0, 1568.0, 1132.0]	1	.	false	NONE	false	SPAN_NONE	.	.
129	32169	[ ]	.	.	.	.	.	.	.	.	Fixation: 32040 ms	0	[]	[]	.	.	1	10.84	bottom_roi	4716.00	.	.	.	.	.	32040	1281.70	37.30	1395.80	40.45	J030704.EDF	RIGHT	true	335217645	1	3AFC_0	true	335215281	8	5	Trial: 20	335184617	.	.	7	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
838	33028	[ ]	.	.	.	.	.	.	.	.	Fixation: 32190 ms	1	[forcedchoice_end_0]	[33028]	forcedchoice_end_0	33028	1	9.41	bottom_roi	5026.00	.	.	.	.	.	32190	1266.40	37.10	1339.70	39.90	J030704.EDF	RIGHT	true	335217645	1	3AFC_0	true	335215281	8	5	Trial: 20	335184617	.	.	8	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
157	38985	[ ]	.	.	.	.	.	.	.	.	Fixation: 38828 ms	1	[forcedchoice_start_1]	[38828]	forcedchoice_start_1	38828	2	20.98	left_roi	5958.00	.	.	.	.	.	38828	101.40	46.95	887.30	41.25	J030704.EDF	RIGHT	true	335225503	2	3AFC_1	true	335223445	6	5	Trial: 20	335184617	.	.	1	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
262	39289	[ ]	.	.	.	.	.	.	.	.	Fixation: 39027 ms	0	[]	[]	.	.	2	8.96	left_roi	4756.00	.	.	.	.	.	39027	595.80	38.80	600.00	37.05	J030704.EDF	RIGHT	true	335225503	2	3AFC_1	true	335223445	6	5	Trial: 20	335184617	.	.	2	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
129	39466	[ 1]	129	1	1	bottom_roi	184320.00	1	-21.80	128.60	Fixation: 39337 ms	0	[]	[]	.	.	1	3.33	bottom_roi	4370.00	0	0	129	1	1	39337	1258.20	35.80	1100.60	37.20	J030704.EDF	RIGHT	true	335225503	2	3AFC_1	true	335223445	6	5	Trial: 20	335184617	.	.	3	[]	[DYNAMIC, RECTANGLE, 992.0, 812.0, 1568.0, 1132.0]	1	.	false	NONE	false	SPAN_NONE	.	.
171	39673	[ ]	.	.	.	.	.	.	.	.	Fixation: 39502 ms	0	[]	[]	.	.	1	10.00	bottom_roi	4595.00	.	.	.	.	.	39502	1257.10	37.10	1362.30	39.95	J030704.EDF	RIGHT	true	335225503	2	3AFC_1	true	335223445	6	5	Trial: 20	335184617	.	.	4	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
98	39832	[ ]	.	.	.	.	.	.	.	.	Fixation: 39734 ms	0	[]	[]	.	.	2	10.43	left_roi	4813.00	.	.	.	.	.	39734	461.50	40.55	622.00	37.85	J030704.EDF	RIGHT	true	335225503	2	3AFC_1	true	335223445	6	5	Trial: 20	335184617	.	.	5	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
1030	40886	[ ]	.	.	.	.	.	.	.	.	Fixation: 39856 ms	2	[forcedchoice_end_1, punishment_start_1]	[40886, 40886]	forcedchoice_end_1	40886	2	9.39	left_roi	4939.00	.	.	.	.	.	39856	578.20	39.10	614.40	37.25	J030704.EDF	RIGHT	true	335225503	2	3AFC_1	true	335223445	6	5	Trial: 20	335184617	.	.	6	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
9	51243	[ ]	.	.	.	.	.	.	.	.	Fixation: 51234 ms	1	[forcedchoice_start_2]	[51234]	forcedchoice_start_2	51234	9	7.84	memory_roi	5960.00	.	.	.	.	.	51234	1153.00	35.00	439.10	35.40	J030704.EDF	RIGHT	true	335238282	3	3AFC_2	true	335235851	8	5	Trial: 20	335184617	.	.	1	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
174	51462	[ 9]	174	1	9	memory_roi	184320.00	1	30.70	-33.10	Fixation: 51288 ms	0	[]	[]	.	.	9	1.14	memory_roi	5929.00	0	0	174	1	1	51288	1310.70	34.80	686.90	35.10	J030704.EDF	RIGHT	true	335238282	3	3AFC_2	true	335235851	8	5	Trial: 20	335184617	.	.	2	[]	[DYNAMIC, RECTANGLE, 992.0, 560.0, 1568.0, 880.0]	4	.	false	NONE	false	SPAN_NONE	.	.
140	51631	[ 1]	140	1	1	bottom_roi	184320.00	1	-13.60	-51.00	Fixation: 51491 ms	0	[]	[]	.	.	1	1.35	bottom_roi	4863.00	0	1	140	1	1	51491	1266.40	35.15	921.00	35.90	J030704.EDF	RIGHT	true	335238282	3	3AFC_2	true	335235851	8	5	Trial: 20	335184617	.	.	3	[]	[DYNAMIC, RECTANGLE, 992.0, 812.0, 1568.0, 1132.0]	1	.	false	NONE	false	SPAN_NONE	.	.
262	51929	[ ]	.	.	.	.	.	.	.	.	Fixation: 51667 ms	0	[]	[]	.	.	1	9.92	bottom_roi	4161.00	.	.	.	.	.	51667	1267.00	37.05	1359.80	39.85	J030704.EDF	RIGHT	true	335238282	3	3AFC_2	true	335235851	8	5	Trial: 20	335184617	.	.	4	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
119	52102	[ ]	.	.	.	.	.	.	.	.	Fixation: 51983 ms	0	[]	[]	.	.	3	7.21	right_roi	3930.00	.	.	.	.	.	51983	1996.20	39.45	524.10	37.40	J030704.EDF	RIGHT	true	335238282	3	3AFC_2	true	335235851	8	5	Trial: 20	335184617	.	.	5	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
283	52405	[ ]	.	.	.	.	.	.	.	.	Fixation: 52122 ms	0	[]	[]	.	.	3	8.30	right_roi	4253.00	.	.	.	.	.	52122	1945.40	38.70	575.70	37.00	J030704.EDF	RIGHT	true	335238282	3	3AFC_2	true	335235851	8	5	Trial: 20	335184617	.	.	6	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
176	52628	[ 3]	176	1	3	right_roi	184320.00	1	143.30	-21.10	Fixation: 52452 ms	0	[]	[]	.	.	3	3.58	right_roi	4121.00	0	1	176	1	1	52452	2063.30	40.65	230.90	38.85	J030704.EDF	RIGHT	true	335238282	3	3AFC_2	true	335235851	8	5	Trial: 20	335184617	.	.	7	[]	[DYNAMIC, RECTANGLE, 1632.0, 92.0, 2208.0, 412.0]	3	.	false	NONE	false	SPAN_NONE	.	.
985	53665	[ ]	.	.	.	.	.	.	.	.	Fixation: 52680 ms	2	[forcedchoice_end_2, punishment_start_2]	[53665, 53665]	forcedchoice_end_2	53665	3	8.38	right_roi	4353.00	.	.	.	.	.	52680	1953.10	38.80	578.10	37.05	J030704.EDF	RIGHT	true	335238282	3	3AFC_2	true	335235851	8	5	Trial: 20	335184617	.	.	8	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
153	62519	[ 2]	153	1	2	left_roi	184320.00	1	-286.30	-15.10	Fixation: 62366 ms	1	[forcedchoice_start_3]	[62366]	forcedchoice_start_3	62366	2	7.07	left_roi	5770.00	0	0	153	1	1	62366	353.70	42.85	236.90	39.85	J030704.EDF	RIGHT	true	335248864	4	3AFC_3	true	335246983	6	5	Trial: 20	335184617	.	.	1	[]	[DYNAMIC, RECTANGLE, 352.0, 92.0, 928.0, 412.0]	2	.	false	NONE	false	SPAN_NONE	.	.
229	62784	[ ]	.	.	.	.	.	.	.	.	Fixation: 62555 ms	0	[]	[]	.	.	2	9.59	left_roi	4903.00	.	.	.	.	.	62555	656.00	38.10	626.60	36.75	J030704.EDF	RIGHT	true	335248864	4	3AFC_3	true	335246983	6	5	Trial: 20	335184617	.	.	2	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
158	62990	[ ]	.	.	.	.	.	.	.	.	Fixation: 62832 ms	0	[]	[]	.	.	1	7.44	bottom_roi	4314.00	.	.	.	.	.	62832	1289.90	36.60	1262.70	38.90	J030704.EDF	RIGHT	true	335248864	4	3AFC_3	true	335246983	6	5	Trial: 20	335184617	.	.	3	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
173	63187	[ ]	.	.	.	.	.	.	.	.	Fixation: 63014 ms	0	[]	[]	.	.	1	9.62	bottom_roi	4651.00	.	.	.	.	.	63014	1277.10	37.00	1348.10	39.80	J030704.EDF	RIGHT	true	335248864	4	3AFC_3	true	335246983	6	5	Trial: 20	335184617	.	.	4	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
179	63422	[ ]	.	.	.	.	.	.	.	.	Fixation: 63243 ms	0	[]	[]	.	.	2	10.21	left_roi	5064.00	.	.	.	.	.	63243	578.60	39.05	646.80	37.20	J030704.EDF	RIGHT	true	335248864	4	3AFC_3	true	335246983	6	5	Trial: 20	335184617	.	.	5	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
811	64247	[ ]	.	.	.	.	.	.	.	.	Fixation: 63436 ms	1	[forcedchoice_end_3]	[64247]	forcedchoice_end_3	64247	2	9.60	left_roi	5143.00	.	.	.	.	.	63436	584.80	39.00	623.60	37.15	J030704.EDF	RIGHT	true	335248864	4	3AFC_3	true	335246983	6	5	Trial: 20	335184617	.	.	6	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
243	31027	[ 3]	243	1	3	right_roi	184320.00	1	27.70	55.90	Fixation: 30784 ms	0	[]	[]	.	.	3	1.53	right_roi	4144.00	0	0	243	1	1	30784	1947.70	39.00	307.90	37.75	J030705.EDF	RIGHT	true	335381519	1	3AFC_0	true	335379557	6	1	Trial: 21	335348998	.	.	1	[]	[DYNAMIC, RECTANGLE, 1632.0, 92.0, 2208.0, 412.0]	3	.	false	BEFORE	false	SPAN_NONE	.	.
226	31292	[ ]	.	.	.	.	.	.	.	.	Fixation: 31066 ms	0	[]	[]	.	.	3	8.65	right_roi	3893.00	.	.	.	.	.	31066	1924.90	38.40	601.80	36.85	J030705.EDF	RIGHT	true	335381519	1	3AFC_0	true	335379557	6	1	Trial: 21	335348998	.	.	2	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
149	31496	[ 1]	149	1	1	bottom_roi	184320.00	1	-43.20	103.60	Fixation: 31347 ms	0	[]	[]	.	.	1	2.76	bottom_roi	4401.00	0	1	149	1	1	31347	1236.80	35.70	1075.60	37.00	J030705.EDF	RIGHT	true	335381519	1	3AFC_0	true	335379557	6	1	Trial: 21	335348998	.	.	3	[]	[DYNAMIC, RECTANGLE, 992.0, 812.0, 1568.0, 1132.0]	1	.	false	NONE	false	SPAN_NONE	.	.
212	31755	[ ]	.	.	.	.	.	.	.	.	Fixation: 31543 ms	0	[]	[]	.	.	1	9.35	bottom_roi	4405.00	.	.	.	.	.	31543	1259.80	37.05	1349.80	39.85	J030705.EDF	RIGHT	true	335381519	1	3AFC_0	true	335379557	6	1	Trial: 21	335348998	.	.	4	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
417	32182	[ ]	.	.	.	.	.	.	.	.	Fixation: 31765 ms	0	[]	[]	.	.	1	9.18	bottom_roi	4712.00	.	.	.	.	.	31765	1251.50	37.00	1342.30	39.75	J030705.EDF	RIGHT	true	335381519	1	3AFC_0	true	335379557	6	1	Trial: 21	335348998	.	.	5	[]	.	.	.	false	NONE	false	SPAN_NONE	.	.
